"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jan 10 13:35:28 GMT 2023","Tue Jan 10 13:35:28 GMT 2023","54","tests","test_pet","TestPets","","","test_get_pet_invalid_status[empty]","Parameterization is used here, 5 tests will run.
        Returns an empty list as there are no pets with that status"
"passed","Tue Jan 10 13:35:35 GMT 2023","Tue Jan 10 13:35:35 GMT 2023","40","tests","test_user","","","","test_get_login_positive[int-upper]",""
"passed","Tue Jan 10 13:35:33 GMT 2023","Tue Jan 10 13:35:33 GMT 2023","58","tests","test_pet","TestPets","","","test_upload_image_path",""
"passed","Tue Jan 10 13:35:36 GMT 2023","Tue Jan 10 13:35:36 GMT 2023","39","tests","test_user","","","","test_get_login_negative[kirill-empty]",""
"passed","Tue Jan 10 13:35:37 GMT 2023","Tue Jan 10 13:35:37 GMT 2023","40","tests","test_user","","","","test_get_login_negative[long pass-one simbol]",""
"skipped","Tue Jan 10 13:35:34 GMT 2023","Tue Jan 10 13:35:34 GMT 2023","40","tests","test_user","","","","test_post_new_user_negative[empty-simbols]","Creates new user, verifies if the user is created"
"passed","Tue Jan 10 13:35:28 GMT 2023","Tue Jan 10 13:35:28 GMT 2023","67","tests","test_pet","TestPets","","","test_get_pet_invalid_status[whitespace]","Parameterization is used here, 5 tests will run.
        Returns an empty list as there are no pets with that status"
"passed","Tue Jan 10 13:35:35 GMT 2023","Tue Jan 10 13:35:35 GMT 2023","40","tests","test_user","","","","test_get_login_positive[lower-lower]",""
"passed","Tue Jan 10 13:35:36 GMT 2023","Tue Jan 10 13:35:36 GMT 2023","40","tests","test_user","","","","test_get_login_negative[backspace-one simbol]",""
"passed","Tue Jan 10 13:35:32 GMT 2023","Tue Jan 10 13:35:32 GMT 2023","95","tests","test_pet","TestPets","","","test_put_update_pet_without_id[available]","This test used parametrize fixture here, 3 tests will run.
        Update pet name by name and status using PUT method,
        checks that the pet's name has been updated"
"passed","Tue Jan 10 13:35:30 GMT 2023","Tue Jan 10 13:35:30 GMT 2023","131","tests","test_pet","TestPets","","","test_post_update_pet_invalid_data[invalid_whitespace_integer-invalid_non-existent status]","This test used parametrize fixture here, 15 tests will run.
        Finds a pet by id, if there is a pet with this id, if there is no pet,
        then creates a pet finds it by id, update this pet by wrong id and
        checks if the pet's name and status have been not updated"
"skipped","Tue Jan 10 13:35:35 GMT 2023","Tue Jan 10 13:35:35 GMT 2023","41","tests","test_user","","","","test_post_new_user_negative[simbols-simbols]","Creates new user, verifies if the user is created"
"passed","Tue Jan 10 13:35:37 GMT 2023","Tue Jan 10 13:35:37 GMT 2023","40","tests","test_user","","","","test_get_login_negative[kirill-one simbol]",""
"skipped","Tue Jan 10 13:35:34 GMT 2023","Tue Jan 10 13:35:34 GMT 2023","41","tests","test_user","","","","test_post_new_user_negative[negative_integer-whitespace]","Creates new user, verifies if the user is created"
"passed","Tue Jan 10 13:35:33 GMT 2023","Tue Jan 10 13:35:33 GMT 2023","118","tests","test_store","","","","test_delete_order_by_id","Delete an existing order"
"passed","Tue Jan 10 13:35:29 GMT 2023","Tue Jan 10 13:35:29 GMT 2023","145","tests","test_pet","TestPets","","","test_post_update_pet_invalid_data[invalid_russian_string-invalid_whitespace]","This test used parametrize fixture here, 15 tests will run.
        Finds a pet by id, if there is a pet with this id, if there is no pet,
        then creates a pet finds it by id, update this pet by wrong id and
        checks if the pet's name and status have been not updated"
"passed","Tue Jan 10 13:35:33 GMT 2023","Tue Jan 10 13:35:33 GMT 2023","166","tests","test_user","","","","test_post_new_user_positive[lower-random]","Creates new user, verifies if the user is created"
"skipped","Tue Jan 10 13:35:34 GMT 2023","Tue Jan 10 13:35:34 GMT 2023","41","tests","test_user","","","","test_post_new_user_negative[whitespace_integer-empty]","Creates new user, verifies if the user is created"
"skipped","Tue Jan 10 13:35:34 GMT 2023","Tue Jan 10 13:35:35 GMT 2023","41","tests","test_user","","","","test_post_new_user_negative[simbols-negative]","Creates new user, verifies if the user is created"
"passed","Tue Jan 10 13:35:28 GMT 2023","Tue Jan 10 13:35:28 GMT 2023","43","tests","test_pet","TestPets","","","test_get_pet_invalid_status[symbol]","Parameterization is used here, 5 tests will run.
        Returns an empty list as there are no pets with that status"
"skipped","Tue Jan 10 13:35:34 GMT 2023","Tue Jan 10 13:35:34 GMT 2023","42","tests","test_user","","","","test_post_new_user_negative[russian_string-string]","Creates new user, verifies if the user is created"
"passed","Tue Jan 10 13:35:35 GMT 2023","Tue Jan 10 13:35:35 GMT 2023","42","tests","test_user","","","","test_get_login_positive[int-random]",""
"passed","Tue Jan 10 13:35:36 GMT 2023","Tue Jan 10 13:35:36 GMT 2023","57","tests","test_user","","","","test_get_login_negative[@-backspace]",""
"skipped","Tue Jan 10 13:35:33 GMT 2023","Tue Jan 10 13:35:33 GMT 2023","39","tests","test_user","","","","test_post_new_user_negative[empty-empty]","Creates new user, verifies if the user is created"
"skipped","Tue Jan 10 13:35:34 GMT 2023","Tue Jan 10 13:35:34 GMT 2023","40","tests","test_user","","","","test_post_new_user_negative[negative_integer-string]","Creates new user, verifies if the user is created"
"skipped","Tue Jan 10 13:35:34 GMT 2023","Tue Jan 10 13:35:34 GMT 2023","40","tests","test_user","","","","test_post_new_user_negative[russian_string-negative]","Creates new user, verifies if the user is created"
"passed","Tue Jan 10 13:35:30 GMT 2023","Tue Jan 10 13:35:30 GMT 2023","134","tests","test_pet","TestPets","","","test_post_update_pet_invalid_data[invalid_very_long_name-invalid_symbol]","This test used parametrize fixture here, 15 tests will run.
        Finds a pet by id, if there is a pet with this id, if there is no pet,
        then creates a pet finds it by id, update this pet by wrong id and
        checks if the pet's name and status have been not updated"
"passed","Tue Jan 10 13:35:35 GMT 2023","Tue Jan 10 13:35:36 GMT 2023","41","tests","test_user","","","","test_get_login_negative[empty-int]",""
"passed","Tue Jan 10 13:35:36 GMT 2023","Tue Jan 10 13:35:36 GMT 2023","40","tests","test_user","","","","test_get_login_negative[@-empty]",""
"skipped","Tue Jan 10 13:35:34 GMT 2023","Tue Jan 10 13:35:34 GMT 2023","42","tests","test_user","","","","test_post_new_user_negative[russian_string-empty]","Creates new user, verifies if the user is created"
"passed","Tue Jan 10 13:35:37 GMT 2023","Tue Jan 10 13:35:37 GMT 2023","41","tests","test_user","","","","test_get_login_negative[long pass-very long name]",""
"passed","Tue Jan 10 13:35:28 GMT 2023","Tue Jan 10 13:35:28 GMT 2023","54","tests","test_pet","TestPets","","","test_get_pet_valid_status[pending]","Parameterization is used here, 3 tests will run"
"skipped","Tue Jan 10 13:35:34 GMT 2023","Tue Jan 10 13:35:34 GMT 2023","41","tests","test_user","","","","test_post_new_user_negative[negative_integer-empty]","Creates new user, verifies if the user is created"
"passed","Tue Jan 10 13:35:32 GMT 2023","Tue Jan 10 13:35:32 GMT 2023","85","tests","test_pet","TestPets","","","test_put_update_pet_without_id[pending]","This test used parametrize fixture here, 3 tests will run.
        Update pet name by name and status using PUT method,
        checks that the pet's name has been updated"
"passed","Tue Jan 10 13:35:29 GMT 2023","Tue Jan 10 13:35:29 GMT 2023","146","tests","test_pet","TestPets","","","test_post_update_pet_invalid_data[invalid_russian_string-invalid_symbol]","This test used parametrize fixture here, 15 tests will run.
        Finds a pet by id, if there is a pet with this id, if there is no pet,
        then creates a pet finds it by id, update this pet by wrong id and
        checks if the pet's name and status have been not updated"
"passed","Tue Jan 10 13:35:32 GMT 2023","Tue Jan 10 13:35:32 GMT 2023","89","tests","test_pet","TestPets","","","test_put_update_pet[pending]","This test used parametrize fixture here, 3 tests will run.
        Update pet name by id using PUT method,
        checks that the pet's name has been updated"
"passed","Tue Jan 10 13:35:27 GMT 2023","Tue Jan 10 13:35:27 GMT 2023","109","tests","test_pet","TestPets","","","test_post_add_new_pet[sold]","Creates a new pet, check if there is a pet with that name and that id"
"passed","Tue Jan 10 13:35:36 GMT 2023","Tue Jan 10 13:35:36 GMT 2023","40","tests","test_user","","","","test_get_login_negative[backspace-long name]",""
"passed","Tue Jan 10 13:35:37 GMT 2023","Tue Jan 10 13:35:37 GMT 2023","41","tests","test_user","","","","test_get_login_negative[very long pass-very long name]",""
"passed","Tue Jan 10 13:35:31 GMT 2023","Tue Jan 10 13:35:31 GMT 2023","130","tests","test_pet","TestPets","","","test_post_update_pet_invalid_data_2[invalid_simbols-invalid_empty]","This test used parametrize fixture here, 7 tests will run.
        Finds a pet by id, if there is a pet with this id, if there is no pet,
        then creates a pet finds it by id, update this pet by wrong id and
        checks if the pet's name and status have not been updated"
"passed","Tue Jan 10 13:35:27 GMT 2023","Tue Jan 10 13:35:27 GMT 2023","64","tests","test_pet","TestPets","","","test_get_pet_valid_id","Finds a pet by id, if there is a pet with this id, if there is no pet,
        then creates a pet finds it by id"
"skipped","Tue Jan 10 13:35:35 GMT 2023","Tue Jan 10 13:35:35 GMT 2023","39","tests","test_user","","","","test_post_new_user_negative[very_long_name-simbols]","Creates new user, verifies if the user is created"
"passed","Tue Jan 10 13:35:36 GMT 2023","Tue Jan 10 13:35:36 GMT 2023","41","tests","test_user","","","","test_get_login_negative[one int-very long name]",""
"passed","Tue Jan 10 13:35:28 GMT 2023","Tue Jan 10 13:35:29 GMT 2023","162","tests","test_pet","TestPets","","","test_post_update_pet_valid_data[sold]","This test used parametrize fixture here, 3 tests will run.
        Finds a pet by id, if there is a pet with this id, if there is no pet,
        then creates a pet finds it by id, update this pet by id and
        checks if the pet's name and status have been updated"
"passed","Tue Jan 10 13:35:27 GMT 2023","Tue Jan 10 13:35:27 GMT 2023","69","tests","test_pet","TestPets","","","test_get_pet_invalid_id[string]","Parameterization is used here, 4 tests will run
        Trying to find a pet by invalid id"
"skipped","Tue Jan 10 13:35:34 GMT 2023","Tue Jan 10 13:35:34 GMT 2023","40","tests","test_user","","","","test_post_new_user_negative[empty-negative]","Creates new user, verifies if the user is created"
"passed","Tue Jan 10 13:35:29 GMT 2023","Tue Jan 10 13:35:29 GMT 2023","141","tests","test_pet","TestPets","","","test_post_update_pet_invalid_data[invalid_russian_string-invalid_non-existent status]","This test used parametrize fixture here, 15 tests will run.
        Finds a pet by id, if there is a pet with this id, if there is no pet,
        then creates a pet finds it by id, update this pet by wrong id and
        checks if the pet's name and status have been not updated"
"passed","Tue Jan 10 13:35:32 GMT 2023","Tue Jan 10 13:35:32 GMT 2023","136","tests","test_pet","TestPets","","","test_post_update_pet_invalid_data_2[valid_name-invalid_empty]","This test used parametrize fixture here, 7 tests will run.
        Finds a pet by id, if there is a pet with this id, if there is no pet,
        then creates a pet finds it by id, update this pet by wrong id and
        checks if the pet's name and status have not been updated"
"skipped","Tue Jan 10 13:35:34 GMT 2023","Tue Jan 10 13:35:34 GMT 2023","41","tests","test_user","","","","test_post_new_user_negative[negative_integer-negative]","Creates new user, verifies if the user is created"
"passed","Tue Jan 10 13:35:32 GMT 2023","Tue Jan 10 13:35:32 GMT 2023","87","tests","test_pet","TestPets","","","test_put_update_pet[available]","This test used parametrize fixture here, 3 tests will run.
        Update pet name by id using PUT method,
        checks that the pet's name has been updated"
"passed","Tue Jan 10 13:35:37 GMT 2023","Tue Jan 10 13:35:37 GMT 2023","42","tests","test_user","","","","test_get_login_negative[kirill-long name]",""
"passed","Tue Jan 10 13:35:27 GMT 2023","Tue Jan 10 13:35:28 GMT 2023","43","tests","test_pet","TestPets","","","test_get_pet_id_is_empty[empty]","Trying to find a pet by invalid id"
"passed","Tue Jan 10 13:35:32 GMT 2023","Tue Jan 10 13:35:32 GMT 2023","88","tests","test_pet","TestPets","","","test_put_update_pet_without_id[sold]","This test used parametrize fixture here, 3 tests will run.
        Update pet name by name and status using PUT method,
        checks that the pet's name has been updated"
"passed","Tue Jan 10 13:35:35 GMT 2023","Tue Jan 10 13:35:35 GMT 2023","39","tests","test_user","","","","test_get_login_positive[upper-lower]",""
"passed","Tue Jan 10 13:35:33 GMT 2023","Tue Jan 10 13:35:33 GMT 2023","157","tests","test_user","","","","test_post_new_user_positive[upper-random]","Creates new user, verifies if the user is created"
"passed","Tue Jan 10 13:35:36 GMT 2023","Tue Jan 10 13:35:36 GMT 2023","41","tests","test_user","","","","test_get_login_negative[backspace-empty]",""
"skipped","Tue Jan 10 13:35:35 GMT 2023","Tue Jan 10 13:35:35 GMT 2023","40","tests","test_user","","","","test_post_new_user_negative[very_long_name-negative]","Creates new user, verifies if the user is created"
"passed","Tue Jan 10 13:35:36 GMT 2023","Tue Jan 10 13:35:36 GMT 2023","39","tests","test_user","","","","test_get_login_negative[@-one simbol]",""
"passed","Tue Jan 10 13:35:35 GMT 2023","Tue Jan 10 13:35:35 GMT 2023","41","tests","test_user","","","","test_get_login_negative[empty-empty]",""
"passed","Tue Jan 10 13:35:36 GMT 2023","Tue Jan 10 13:35:36 GMT 2023","41","tests","test_user","","","","test_get_login_negative[backspace-very long name]",""
"skipped","Tue Jan 10 13:35:34 GMT 2023","Tue Jan 10 13:35:34 GMT 2023","40","tests","test_user","","","","test_post_new_user_negative[negative_integer-simbols]","Creates new user, verifies if the user is created"
"passed","Tue Jan 10 13:35:28 GMT 2023","Tue Jan 10 13:35:28 GMT 2023","61","tests","test_pet","TestPets","","","test_get_pet_valid_status[available]","Parameterization is used here, 3 tests will run"
"passed","Tue Jan 10 13:35:37 GMT 2023","Tue Jan 10 13:35:37 GMT 2023","38","tests","test_user","","","","test_get_logout",""
"passed","Tue Jan 10 13:35:30 GMT 2023","Tue Jan 10 13:35:30 GMT 2023","156","tests","test_pet","TestPets","","","test_post_update_pet_invalid_data[invalid_symbols-invalid_symbol]","This test used parametrize fixture here, 15 tests will run.
        Finds a pet by id, if there is a pet with this id, if there is no pet,
        then creates a pet finds it by id, update this pet by wrong id and
        checks if the pet's name and status have been not updated"
"passed","Tue Jan 10 13:35:33 GMT 2023","Tue Jan 10 13:35:33 GMT 2023","132","tests","test_pet","TestPets","","","test_uploads_image",""
"skipped","Tue Jan 10 13:35:32 GMT 2023","Tue Jan 10 13:35:32 GMT 2023","43","tests","test_pet","TestPets","","","test_put_update_pet_invalid_id[sold]","This test used parametrize fixture here, 3 tests will run.
        Update pet name by invalid id using PUT method,
        checks that the pet's name has been updated"
"passed","Tue Jan 10 13:35:32 GMT 2023","Tue Jan 10 13:35:33 GMT 2023","128","tests","test_pet","TestPets","","","test_delete_pet",""
"passed","Tue Jan 10 13:35:37 GMT 2023","Tue Jan 10 13:35:37 GMT 2023","41","tests","test_user","","","","test_get_login_negative[very long pass-long name]",""
"skipped","Tue Jan 10 13:35:34 GMT 2023","Tue Jan 10 13:35:34 GMT 2023","40","tests","test_user","","","","test_post_new_user_negative[whitespace_integer-string]","Creates new user, verifies if the user is created"
"passed","Tue Jan 10 13:35:36 GMT 2023","Tue Jan 10 13:35:36 GMT 2023","40","tests","test_user","","","","test_get_login_negative[backspace-int]",""
"passed","Tue Jan 10 13:35:31 GMT 2023","Tue Jan 10 13:35:31 GMT 2023","137","tests","test_pet","TestPets","","","test_post_update_pet_invalid_data[invalid_very_long_name-invalid_non-existent status]","This test used parametrize fixture here, 15 tests will run.
        Finds a pet by id, if there is a pet with this id, if there is no pet,
        then creates a pet finds it by id, update this pet by wrong id and
        checks if the pet's name and status have been not updated"
"passed","Tue Jan 10 13:35:29 GMT 2023","Tue Jan 10 13:35:29 GMT 2023","155","tests","test_pet","TestPets","","","test_post_update_pet_invalid_data[invalid_negative_integer-invalid_whitespace]","This test used parametrize fixture here, 15 tests will run.
        Finds a pet by id, if there is a pet with this id, if there is no pet,
        then creates a pet finds it by id, update this pet by wrong id and
        checks if the pet's name and status have been not updated"
"passed","Tue Jan 10 13:35:28 GMT 2023","Tue Jan 10 13:35:28 GMT 2023","44","tests","test_pet","TestPets","","","test_get_pet_invalid_status[non-existent status]","Parameterization is used here, 5 tests will run.
        Returns an empty list as there are no pets with that status"
"skipped","Tue Jan 10 13:35:34 GMT 2023","Tue Jan 10 13:35:34 GMT 2023","40","tests","test_user","","","","test_post_new_user_negative[whitespace_integer-whitespace]","Creates new user, verifies if the user is created"
"passed","Tue Jan 10 13:35:36 GMT 2023","Tue Jan 10 13:35:36 GMT 2023","43","tests","test_user","","","","test_get_login_negative[one int-int]",""
"passed","Tue Jan 10 13:35:37 GMT 2023","Tue Jan 10 13:35:37 GMT 2023","39","tests","test_user","","","","test_get_login_negative[long pass-int]",""
"passed","Tue Jan 10 13:35:31 GMT 2023","Tue Jan 10 13:35:32 GMT 2023","133","tests","test_pet","TestPets","","","test_post_update_pet_invalid_data_2[invalid_very_long_name-invalid_empty]","This test used parametrize fixture here, 7 tests will run.
        Finds a pet by id, if there is a pet with this id, if there is no pet,
        then creates a pet finds it by id, update this pet by wrong id and
        checks if the pet's name and status have not been updated"
"skipped","Tue Jan 10 13:35:34 GMT 2023","Tue Jan 10 13:35:34 GMT 2023","40","tests","test_user","","","","test_post_new_user_negative[simbols-empty]","Creates new user, verifies if the user is created"
"passed","Tue Jan 10 13:35:35 GMT 2023","Tue Jan 10 13:35:35 GMT 2023","39","tests","test_user","","","","test_get_login_positive[lower-random]",""
"passed","Tue Jan 10 13:35:37 GMT 2023","Tue Jan 10 13:35:37 GMT 2023","42","tests","test_user","","","","test_get_login_negative[very long pass-backspace]",""
"passed","Tue Jan 10 13:35:31 GMT 2023","Tue Jan 10 13:35:31 GMT 2023","130","tests","test_pet","TestPets","","","test_post_update_pet_invalid_data_2[invalid_empty-invalid_empty]","This test used parametrize fixture here, 7 tests will run.
        Finds a pet by id, if there is a pet with this id, if there is no pet,
        then creates a pet finds it by id, update this pet by wrong id and
        checks if the pet's name and status have not been updated"
"passed","Tue Jan 10 13:35:30 GMT 2023","Tue Jan 10 13:35:30 GMT 2023","135","tests","test_pet","TestPets","","","test_post_update_pet_invalid_data[invalid_symbols-invalid_non-existent status]","This test used parametrize fixture here, 15 tests will run.
        Finds a pet by id, if there is a pet with this id, if there is no pet,
        then creates a pet finds it by id, update this pet by wrong id and
        checks if the pet's name and status have been not updated"
"passed","Tue Jan 10 13:35:37 GMT 2023","Tue Jan 10 13:35:37 GMT 2023","51","tests","test_user","","","","test_get_login_negative[long pass-long name]",""
"passed","Tue Jan 10 13:35:36 GMT 2023","Tue Jan 10 13:35:36 GMT 2023","41","tests","test_user","","","","test_get_login_negative[empty-very long name]",""
"passed","Tue Jan 10 13:35:36 GMT 2023","Tue Jan 10 13:35:36 GMT 2023","40","tests","test_user","","","","test_get_login_negative[empty-long name]",""
"passed","Tue Jan 10 13:35:35 GMT 2023","Tue Jan 10 13:35:35 GMT 2023","41","tests","test_user","","","","test_get_login_negative[empty-backspace]",""
"passed","Tue Jan 10 13:35:33 GMT 2023","Tue Jan 10 13:35:33 GMT 2023","40","tests","test_store","","","","test_post_new_order","Creates an order for a pet, verifies if the order is complete"
"passed","Tue Jan 10 13:35:36 GMT 2023","Tue Jan 10 13:35:36 GMT 2023","41","tests","test_user","","","","test_get_login_negative[backspace-backspace]",""
"passed","Tue Jan 10 13:35:30 GMT 2023","Tue Jan 10 13:35:30 GMT 2023","151","tests","test_pet","TestPets","","","test_post_update_pet_invalid_data[invalid_symbols-invalid_whitespace]","This test used parametrize fixture here, 15 tests will run.
        Finds a pet by id, if there is a pet with this id, if there is no pet,
        then creates a pet finds it by id, update this pet by wrong id and
        checks if the pet's name and status have been not updated"
"passed","Tue Jan 10 13:35:36 GMT 2023","Tue Jan 10 13:35:36 GMT 2023","39","tests","test_user","","","","test_get_login_negative[empty-one simbol]",""
"skipped","Tue Jan 10 13:35:34 GMT 2023","Tue Jan 10 13:35:34 GMT 2023","41","tests","test_user","","","","test_post_new_user_negative[whitespace_integer-negative]","Creates new user, verifies if the user is created"
"skipped","Tue Jan 10 13:35:35 GMT 2023","Tue Jan 10 13:35:35 GMT 2023","42","tests","test_user","","","","test_post_new_user_negative[very_long_name-whitespace]","Creates new user, verifies if the user is created"
"passed","Tue Jan 10 13:35:27 GMT 2023","Tue Jan 10 13:35:27 GMT 2023","61","tests","test_pet","TestPets","","","test_get_pet_invalid_id[whitespace]","Parameterization is used here, 4 tests will run
        Trying to find a pet by invalid id"
"passed","Tue Jan 10 13:35:35 GMT 2023","Tue Jan 10 13:35:35 GMT 2023","42","tests","test_user","","","","test_get_login_positive[lower-upper]",""
"skipped","Tue Jan 10 13:35:34 GMT 2023","Tue Jan 10 13:35:34 GMT 2023","43","tests","test_user","","","","test_post_new_user_negative[whitespace_integer-simbols]","Creates new user, verifies if the user is created"
"passed","Tue Jan 10 13:35:37 GMT 2023","Tue Jan 10 13:35:37 GMT 2023","40","tests","test_user","","","","test_get_login_negative[long pass-backspace]",""
"passed","Tue Jan 10 13:35:33 GMT 2023","Tue Jan 10 13:35:33 GMT 2023","40","tests","test_store","","","","test_get_pet_inventories","Returns the list of pets, verifies if there are animals available for an order"
"passed","Tue Jan 10 13:35:36 GMT 2023","Tue Jan 10 13:35:36 GMT 2023","40","tests","test_user","","","","test_get_login_negative[one int-one simbol]",""
"skipped","Tue Jan 10 13:35:34 GMT 2023","Tue Jan 10 13:35:34 GMT 2023","41","tests","test_user","","","","test_post_new_user_negative[simbols-string]","Creates new user, verifies if the user is created"
"passed","Tue Jan 10 13:35:28 GMT 2023","Tue Jan 10 13:35:28 GMT 2023","63","tests","test_pet","TestPets","","","test_get_pet_valid_status[sold]","Parameterization is used here, 3 tests will run"
