"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Mon Dec 26 10:59:00 GMT 2022","Mon Dec 26 10:59:00 GMT 2022","294","tests","test_user","","","","test_post_new_user_negative[empty-empty]","Creates new user, verifies if the user is created"
"skipped","Mon Dec 26 10:59:04 GMT 2022","Mon Dec 26 10:59:05 GMT 2022","294","tests","test_user","","","","test_post_new_user_negative[negative_integer-simbols]","Creates new user, verifies if the user is created"
"skipped","Mon Dec 26 10:59:09 GMT 2022","Mon Dec 26 10:59:09 GMT 2022","314","tests","test_user","","","","test_post_new_user_negative[very_long_name-whitespace]","Creates new user, verifies if the user is created"
"broken","Mon Dec 26 10:58:53 GMT 2022","Mon Dec 26 10:58:53 GMT 2022","0","tests","test_pet","TestPets","","","test_post_add_new_pet[sold]",""
"broken","Mon Dec 26 10:58:55 GMT 2022","Mon Dec 26 10:58:55 GMT 2022","0","tests","test_pet","TestPets","","","test_put_update_pet[sold]",""
"broken","Mon Dec 26 10:58:53 GMT 2022","Mon Dec 26 10:58:53 GMT 2022","0","tests","test_pet","TestPets","","","test_post_add_new_pet[available]",""
"skipped","Mon Dec 26 10:59:08 GMT 2022","Mon Dec 26 10:59:08 GMT 2022","298","tests","test_user","","","","test_post_new_user_negative[very_long_name-empty]","Creates new user, verifies if the user is created"
"passed","Mon Dec 26 10:58:55 GMT 2022","Mon Dec 26 10:58:55 GMT 2022","1","tests","test_pet","TestUser","","","test_1",""
"skipped","Mon Dec 26 10:59:04 GMT 2022","Mon Dec 26 10:59:04 GMT 2022","310","tests","test_user","","","","test_post_new_user_negative[negative_integer-negative]","Creates new user, verifies if the user is created"
"broken","Mon Dec 26 10:58:55 GMT 2022","Mon Dec 26 10:58:55 GMT 2022","0","tests","test_pet","TestPets","","","test_post_update_pet[pending]",""
"skipped","Mon Dec 26 10:59:01 GMT 2022","Mon Dec 26 10:59:01 GMT 2022","315","tests","test_user","","","","test_post_new_user_negative[empty-simbols]","Creates new user, verifies if the user is created"
"skipped","Mon Dec 26 10:59:02 GMT 2022","Mon Dec 26 10:59:02 GMT 2022","312","tests","test_user","","","","test_post_new_user_negative[russian_string-string]","Creates new user, verifies if the user is created"
"skipped","Mon Dec 26 10:59:05 GMT 2022","Mon Dec 26 10:59:06 GMT 2022","313","tests","test_user","","","","test_post_new_user_negative[whitespace_integer-negative]","Creates new user, verifies if the user is created"
"broken","Mon Dec 26 10:58:55 GMT 2022","Mon Dec 26 10:58:55 GMT 2022","0","tests","test_pet","TestPets","","","test_upload_image_path",""
"skipped","Mon Dec 26 10:59:06 GMT 2022","Mon Dec 26 10:59:06 GMT 2022","316","tests","test_user","","","","test_post_new_user_negative[whitespace_integer-whitespace]","Creates new user, verifies if the user is created"
"skipped","Mon Dec 26 10:59:03 GMT 2022","Mon Dec 26 10:59:04 GMT 2022","297","tests","test_user","","","","test_post_new_user_negative[negative_integer-string]","Creates new user, verifies if the user is created"
"skipped","Mon Dec 26 10:59:09 GMT 2022","Mon Dec 26 10:59:09 GMT 2022","313","tests","test_user","","","","test_post_new_user_negative[very_long_name-simbols]","Creates new user, verifies if the user is created"
"passed","Mon Dec 26 10:58:55 GMT 2022","Mon Dec 26 10:58:55 GMT 2022","1","tests","test_pet","TestStore","","","test",""
"broken","Mon Dec 26 10:58:55 GMT 2022","Mon Dec 26 10:58:55 GMT 2022","0","tests","test_pet","TestPets","","","test_put_update_pet[pending]",""
"passed","Mon Dec 26 10:58:53 GMT 2022","Mon Dec 26 10:58:54 GMT 2022","324","tests","test_pet","TestPets","","","test_get_pet_valid_status[empty]","Parameterization is used here, 4 tests will run"
"skipped","Mon Dec 26 10:59:05 GMT 2022","Mon Dec 26 10:59:05 GMT 2022","311","tests","test_user","","","","test_post_new_user_negative[whitespace_integer-string]","Creates new user, verifies if the user is created"
"passed","Mon Dec 26 10:58:55 GMT 2022","Mon Dec 26 10:58:55 GMT 2022","319","tests","test_store","","","","test_get_pet_inventories","Returns the list of pets, verifies if there are animals available for an order"
"skipped","Mon Dec 26 10:59:07 GMT 2022","Mon Dec 26 10:59:07 GMT 2022","297","tests","test_user","","","","test_post_new_user_negative[simbols-negative]","Creates new user, verifies if the user is created"
"passed","Mon Dec 26 10:58:54 GMT 2022","Mon Dec 26 10:58:55 GMT 2022","324","tests","test_pet","TestPets","","","test_get_pet_valid_status[pending]","Parameterization is used here, 4 tests will run"
"broken","Mon Dec 26 10:58:55 GMT 2022","Mon Dec 26 10:58:55 GMT 2022","0","tests","test_pet","TestPets","","","test_uploads_image",""
"skipped","Mon Dec 26 10:59:01 GMT 2022","Mon Dec 26 10:59:01 GMT 2022","297","tests","test_user","","","","test_post_new_user_negative[empty-whitespace]","Creates new user, verifies if the user is created"
"skipped","Mon Dec 26 10:59:02 GMT 2022","Mon Dec 26 10:59:03 GMT 2022","314","tests","test_user","","","","test_post_new_user_negative[russian_string-whitespace]","Creates new user, verifies if the user is created"
"broken","Mon Dec 26 10:58:53 GMT 2022","Mon Dec 26 10:58:53 GMT 2022","0","tests","test_pet","TestPets","","","test_post_add_new_pet[pending]",""
"skipped","Mon Dec 26 10:59:05 GMT 2022","Mon Dec 26 10:59:05 GMT 2022","295","tests","test_user","","","","test_post_new_user_negative[whitespace_integer-empty]","Creates new user, verifies if the user is created"
"broken","Mon Dec 26 10:58:55 GMT 2022","Mon Dec 26 10:58:55 GMT 2022","0","tests","test_pet","TestPets","","","test_put_update_pet[available]",""
"skipped","Mon Dec 26 10:59:04 GMT 2022","Mon Dec 26 10:59:04 GMT 2022","316","tests","test_user","","","","test_post_new_user_negative[negative_integer-whitespace]","Creates new user, verifies if the user is created"
"skipped","Mon Dec 26 10:59:01 GMT 2022","Mon Dec 26 10:59:02 GMT 2022","296","tests","test_user","","","","test_post_new_user_negative[russian_string-empty]","Creates new user, verifies if the user is created"
"passed","Mon Dec 26 10:58:56 GMT 2022","Mon Dec 26 10:58:56 GMT 2022","937","tests","test_store","","","","test_get_order_by_id","Gets an order by ID, if order not found, create a new one."
"skipped","Mon Dec 26 10:59:01 GMT 2022","Mon Dec 26 10:59:01 GMT 2022","312","tests","test_user","","","","test_post_new_user_negative[empty-negative]","Creates new user, verifies if the user is created"
"skipped","Mon Dec 26 10:59:07 GMT 2022","Mon Dec 26 10:59:07 GMT 2022","313","tests","test_user","","","","test_post_new_user_negative[simbols-whitespace]","Creates new user, verifies if the user is created"
