"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Dec 28 09:40:06 GMT 2022","Wed Dec 28 09:40:06 GMT 2022","164","tests","test_user","","","","test_get_login_positive[upper-lower]",""
"passed","Wed Dec 28 09:40:09 GMT 2022","Wed Dec 28 09:40:09 GMT 2022","166","tests","test_user","","","","test_get_login_negative[backspace-int]",""
"skipped","Wed Dec 28 09:40:01 GMT 2022","Wed Dec 28 09:40:01 GMT 2022","187","tests","test_user","","","","test_post_new_user_negative[empty-whitespace]","Creates new user, verifies if the user is created"
"passed","Wed Dec 28 09:39:57 GMT 2022","Wed Dec 28 09:39:57 GMT 2022","0","tests","test_pet","TestStore","","","test",""
"passed","Wed Dec 28 09:40:06 GMT 2022","Wed Dec 28 09:40:06 GMT 2022","182","tests","test_user","","","","test_get_login_positive[upper-random]",""
"passed","Wed Dec 28 09:40:11 GMT 2022","Wed Dec 28 09:40:11 GMT 2022","168","tests","test_user","","","","test_get_login_negative[one int-int]",""
"skipped","Wed Dec 28 09:40:04 GMT 2022","Wed Dec 28 09:40:04 GMT 2022","156","tests","test_user","","","","test_post_new_user_negative[simbols-string]","Creates new user, verifies if the user is created"
"passed","Wed Dec 28 09:39:50 GMT 2022","Wed Dec 28 09:39:51 GMT 2022","515","tests","test_pet","TestPets","","","test_post_add_new_pet[available]",""
"passed","Wed Dec 28 09:39:54 GMT 2022","Wed Dec 28 09:39:54 GMT 2022","609","tests","test_pet","TestPets","","","test_post_update_pet[pending]",""
"passed","Wed Dec 28 09:40:14 GMT 2022","Wed Dec 28 09:40:15 GMT 2022","176","tests","test_user","","","","test_get_login_negative[very long pass-long name]",""
"passed","Wed Dec 28 09:39:53 GMT 2022","Wed Dec 28 09:39:53 GMT 2022","159","tests","test_pet","TestPets","","","test_get_pet_valid_status[sold]","Parameterization is used here, 4 tests will run"
"skipped","Wed Dec 28 09:40:05 GMT 2022","Wed Dec 28 09:40:05 GMT 2022","184","tests","test_user","","","","test_post_new_user_negative[very_long_name-empty]","Creates new user, verifies if the user is created"
"passed","Wed Dec 28 09:40:10 GMT 2022","Wed Dec 28 09:40:10 GMT 2022","183","tests","test_user","","","","test_get_login_negative[@-backspace]",""
"passed","Wed Dec 28 09:39:59 GMT 2022","Wed Dec 28 09:39:59 GMT 2022","662","tests","test_user","","","","test_post_new_user_positive[upper-random]","Creates new user, verifies if the user is created"
"passed","Wed Dec 28 09:40:09 GMT 2022","Wed Dec 28 09:40:10 GMT 2022","167","tests","test_user","","","","test_get_login_negative[backspace-very long name]",""
"passed","Wed Dec 28 09:40:10 GMT 2022","Wed Dec 28 09:40:10 GMT 2022","158","tests","test_user","","","","test_get_login_negative[@-one simbol]",""
"skipped","Wed Dec 28 09:40:01 GMT 2022","Wed Dec 28 09:40:01 GMT 2022","165","tests","test_user","","","","test_post_new_user_negative[russian_string-string]","Creates new user, verifies if the user is created"
"passed","Wed Dec 28 09:40:14 GMT 2022","Wed Dec 28 09:40:14 GMT 2022","182","tests","test_user","","","","test_get_login_negative[very long pass-int]",""
"skipped","Wed Dec 28 09:40:05 GMT 2022","Wed Dec 28 09:40:05 GMT 2022","159","tests","test_user","","","","test_post_new_user_negative[very_long_name-string]","Creates new user, verifies if the user is created"
"passed","Wed Dec 28 09:40:14 GMT 2022","Wed Dec 28 09:40:14 GMT 2022","161","tests","test_user","","","","test_get_login_negative[very long pass-empty]",""
"passed","Wed Dec 28 09:40:11 GMT 2022","Wed Dec 28 09:40:11 GMT 2022","161","tests","test_user","","","","test_get_login_negative[one int-long name]",""
"passed","Wed Dec 28 09:40:11 GMT 2022","Wed Dec 28 09:40:12 GMT 2022","166","tests","test_user","","","","test_get_login_negative[one int-very long name]",""
"passed","Wed Dec 28 09:40:08 GMT 2022","Wed Dec 28 09:40:08 GMT 2022","162","tests","test_user","","","","test_get_login_negative[empty-int]",""
"skipped","Wed Dec 28 09:40:00 GMT 2022","Wed Dec 28 09:40:00 GMT 2022","158","tests","test_user","","","","test_post_new_user_negative[empty-string]","Creates new user, verifies if the user is created"
"skipped","Wed Dec 28 09:40:04 GMT 2022","Wed Dec 28 09:40:04 GMT 2022","175","tests","test_user","","","","test_post_new_user_negative[simbols-simbols]","Creates new user, verifies if the user is created"
"passed","Wed Dec 28 09:39:56 GMT 2022","Wed Dec 28 09:39:57 GMT 2022","555","tests","test_pet","TestPets","","","test_delete_pet",""
"passed","Wed Dec 28 09:39:57 GMT 2022","Wed Dec 28 09:39:57 GMT 2022","593","tests","test_pet","TestPets","","","test_uploads_image",""
"passed","Wed Dec 28 09:39:55 GMT 2022","Wed Dec 28 09:39:56 GMT 2022","318","tests","test_pet","TestPets","","","test_put_update_pet[pending]",""
"skipped","Wed Dec 28 09:40:01 GMT 2022","Wed Dec 28 09:40:01 GMT 2022","176","tests","test_user","","","","test_post_new_user_negative[empty-simbols]","Creates new user, verifies if the user is created"
"passed","Wed Dec 28 09:39:51 GMT 2022","Wed Dec 28 09:39:52 GMT 2022","550","tests","test_pet","TestPets","","","test_post_add_new_pet[sold]",""
"passed","Wed Dec 28 09:39:55 GMT 2022","Wed Dec 28 09:39:55 GMT 2022","337","tests","test_pet","TestPets","","","test_put_update_pet[available]",""
"skipped","Wed Dec 28 09:40:00 GMT 2022","Wed Dec 28 09:40:01 GMT 2022","167","tests","test_user","","","","test_post_new_user_negative[empty-negative]","Creates new user, verifies if the user is created"
"passed","Wed Dec 28 09:40:11 GMT 2022","Wed Dec 28 09:40:11 GMT 2022","175","tests","test_user","","","","test_get_login_negative[one int-empty]",""
"passed","Wed Dec 28 09:39:58 GMT 2022","Wed Dec 28 09:39:59 GMT 2022","527","tests","test_store","","","","test_delete_order_by_id","Delete an existing order"
"passed","Wed Dec 28 09:39:53 GMT 2022","Wed Dec 28 09:39:54 GMT 2022","504","tests","test_pet","TestPets","","","test_post_update_pet[available]",""
"skipped","Wed Dec 28 09:40:02 GMT 2022","Wed Dec 28 09:40:02 GMT 2022","158","tests","test_user","","","","test_post_new_user_negative[russian_string-simbols]","Creates new user, verifies if the user is created"
"passed","Wed Dec 28 09:40:12 GMT 2022","Wed Dec 28 09:40:12 GMT 2022","180","tests","test_user","","","","test_get_login_negative[kirill-backspace]",""
"passed","Wed Dec 28 09:39:57 GMT 2022","Wed Dec 28 09:39:58 GMT 2022","182","tests","test_store","","","","test_post_new_order","Creates an order for a pet, verifies if the order is complete"
"skipped","Wed Dec 28 09:40:03 GMT 2022","Wed Dec 28 09:40:04 GMT 2022","169","tests","test_user","","","","test_post_new_user_negative[whitespace_integer-simbols]","Creates new user, verifies if the user is created"
"skipped","Wed Dec 28 09:40:02 GMT 2022","Wed Dec 28 09:40:02 GMT 2022","177","tests","test_user","","","","test_post_new_user_negative[negative_integer-negative]","Creates new user, verifies if the user is created"
"skipped","Wed Dec 28 09:40:03 GMT 2022","Wed Dec 28 09:40:03 GMT 2022","158","tests","test_user","","","","test_post_new_user_negative[whitespace_integer-negative]","Creates new user, verifies if the user is created"
"broken","Wed Dec 28 09:39:57 GMT 2022","Wed Dec 28 09:39:57 GMT 2022","0","tests","test_pet","TestPets","","","test_upload_image_path",""
"skipped","Wed Dec 28 09:40:02 GMT 2022","Wed Dec 28 09:40:02 GMT 2022","158","tests","test_user","","","","test_post_new_user_negative[negative_integer-empty]","Creates new user, verifies if the user is created"
"skipped","Wed Dec 28 09:40:04 GMT 2022","Wed Dec 28 09:40:04 GMT 2022","159","tests","test_user","","","","test_post_new_user_negative[simbols-negative]","Creates new user, verifies if the user is created"
"passed","Wed Dec 28 09:40:10 GMT 2022","Wed Dec 28 09:40:10 GMT 2022","157","tests","test_user","","","","test_get_login_negative[@-int]",""
"passed","Wed Dec 28 09:40:11 GMT 2022","Wed Dec 28 09:40:11 GMT 2022","160","tests","test_user","","","","test_get_login_negative[one int-one simbol]",""
"skipped","Wed Dec 28 09:40:01 GMT 2022","Wed Dec 28 09:40:01 GMT 2022","161","tests","test_user","","","","test_post_new_user_negative[russian_string-empty]","Creates new user, verifies if the user is created"
"skipped","Wed Dec 28 09:40:04 GMT 2022","Wed Dec 28 09:40:04 GMT 2022","180","tests","test_user","","","","test_post_new_user_negative[simbols-whitespace]","Creates new user, verifies if the user is created"
"passed","Wed Dec 28 09:40:15 GMT 2022","Wed Dec 28 09:40:15 GMT 2022","162","tests","test_user","","","","test_get_logout",""
"passed","Wed Dec 28 09:39:54 GMT 2022","Wed Dec 28 09:39:55 GMT 2022","638","tests","test_pet","TestPets","","","test_post_update_pet[sold]",""
"skipped","Wed Dec 28 09:40:02 GMT 2022","Wed Dec 28 09:40:03 GMT 2022","172","tests","test_user","","","","test_post_new_user_negative[negative_integer-whitespace]","Creates new user, verifies if the user is created"
"passed","Wed Dec 28 09:40:09 GMT 2022","Wed Dec 28 09:40:09 GMT 2022","178","tests","test_user","","","","test_get_login_negative[backspace-empty]",""
"skipped","Wed Dec 28 09:40:05 GMT 2022","Wed Dec 28 09:40:05 GMT 2022","164","tests","test_user","","","","test_post_new_user_negative[very_long_name-negative]","Creates new user, verifies if the user is created"
"passed","Wed Dec 28 09:40:08 GMT 2022","Wed Dec 28 09:40:08 GMT 2022","158","tests","test_user","","","","test_get_login_negative[empty-backspace]",""
"passed","Wed Dec 28 09:40:07 GMT 2022","Wed Dec 28 09:40:07 GMT 2022","165","tests","test_user","","","","test_get_login_positive[lower-upper]",""
"skipped","Wed Dec 28 09:40:03 GMT 2022","Wed Dec 28 09:40:03 GMT 2022","165","tests","test_user","","","","test_post_new_user_negative[whitespace_integer-string]","Creates new user, verifies if the user is created"
"passed","Wed Dec 28 09:40:13 GMT 2022","Wed Dec 28 09:40:13 GMT 2022","182","tests","test_user","","","","test_get_login_negative[long pass-empty]",""
"passed","Wed Dec 28 09:40:12 GMT 2022","Wed Dec 28 09:40:12 GMT 2022","163","tests","test_user","","","","test_get_login_negative[kirill-one simbol]",""
"passed","Wed Dec 28 09:39:52 GMT 2022","Wed Dec 28 09:39:53 GMT 2022","194","tests","test_pet","TestPets","","","test_get_pet_valid_status[empty]","Parameterization is used here, 4 tests will run"
"skipped","Wed Dec 28 09:40:03 GMT 2022","Wed Dec 28 09:40:03 GMT 2022","179","tests","test_user","","","","test_post_new_user_negative[negative_integer-simbols]","Creates new user, verifies if the user is created"
"passed","Wed Dec 28 09:40:10 GMT 2022","Wed Dec 28 09:40:10 GMT 2022","159","tests","test_user","","","","test_get_login_negative[@-empty]",""
"passed","Wed Dec 28 09:40:09 GMT 2022","Wed Dec 28 09:40:09 GMT 2022","182","tests","test_user","","","","test_get_login_negative[backspace-one simbol]",""
"skipped","Wed Dec 28 09:40:03 GMT 2022","Wed Dec 28 09:40:03 GMT 2022","169","tests","test_user","","","","test_post_new_user_negative[whitespace_integer-whitespace]","Creates new user, verifies if the user is created"
"passed","Wed Dec 28 09:40:13 GMT 2022","Wed Dec 28 09:40:13 GMT 2022","159","tests","test_user","","","","test_get_login_negative[long pass-int]",""
"passed","Wed Dec 28 09:40:12 GMT 2022","Wed Dec 28 09:40:12 GMT 2022","159","tests","test_user","","","","test_get_login_negative[kirill-long name]",""
"skipped","Wed Dec 28 09:40:01 GMT 2022","Wed Dec 28 09:40:02 GMT 2022","176","tests","test_user","","","","test_post_new_user_negative[russian_string-whitespace]","Creates new user, verifies if the user is created"
"passed","Wed Dec 28 09:39:53 GMT 2022","Wed Dec 28 09:39:53 GMT 2022","241","tests","test_pet","TestPets","","","test_get_pet_valid_status[available]","Parameterization is used here, 4 tests will run"
"passed","Wed Dec 28 09:39:56 GMT 2022","Wed Dec 28 09:39:56 GMT 2022","358","tests","test_pet","TestPets","","","test_put_update_pet[sold]",""
"passed","Wed Dec 28 09:40:12 GMT 2022","Wed Dec 28 09:40:12 GMT 2022","165","tests","test_user","","","","test_get_login_negative[kirill-empty]",""
"passed","Wed Dec 28 09:40:07 GMT 2022","Wed Dec 28 09:40:07 GMT 2022","165","tests","test_user","","","","test_get_login_positive[int-lower]",""
"passed","Wed Dec 28 09:40:07 GMT 2022","Wed Dec 28 09:40:07 GMT 2022","182","tests","test_user","","","","test_get_login_positive[lower-lower]",""
"passed","Wed Dec 28 09:40:10 GMT 2022","Wed Dec 28 09:40:11 GMT 2022","179","tests","test_user","","","","test_get_login_negative[@-very long name]",""
"passed","Wed Dec 28 09:40:13 GMT 2022","Wed Dec 28 09:40:13 GMT 2022","163","tests","test_user","","","","test_get_login_negative[long pass-one simbol]",""
"passed","Wed Dec 28 09:39:57 GMT 2022","Wed Dec 28 09:39:57 GMT 2022","164","tests","test_store","","","","test_get_pet_inventories","Returns the list of pets, verifies if there are animals available for an order"
"passed","Wed Dec 28 09:40:06 GMT 2022","Wed Dec 28 09:40:06 GMT 2022","161","tests","test_user","","","","test_get_login_positive[upper-upper]",""
"passed","Wed Dec 28 09:40:07 GMT 2022","Wed Dec 28 09:40:07 GMT 2022","163","tests","test_user","","","","test_get_login_positive[int-upper]",""
"passed","Wed Dec 28 09:40:09 GMT 2022","Wed Dec 28 09:40:09 GMT 2022","162","tests","test_user","","","","test_get_login_negative[backspace-backspace]",""
"passed","Wed Dec 28 09:40:08 GMT 2022","Wed Dec 28 09:40:08 GMT 2022","181","tests","test_user","","","","test_get_login_negative[empty-one simbol]",""
"passed","Wed Dec 28 09:40:05 GMT 2022","Wed Dec 28 09:40:06 GMT 2022","517","tests","test_user","","","","test_put_user","Create user, update user, verifies if the user is updated"
"passed","Wed Dec 28 09:40:07 GMT 2022","Wed Dec 28 09:40:07 GMT 2022","159","tests","test_user","","","","test_get_login_positive[int-random]",""
"passed","Wed Dec 28 09:40:08 GMT 2022","Wed Dec 28 09:40:08 GMT 2022","175","tests","test_user","","","","test_get_login_negative[empty-long name]",""
"passed","Wed Dec 28 09:40:07 GMT 2022","Wed Dec 28 09:40:08 GMT 2022","175","tests","test_user","","","","test_get_login_negative[empty-empty]",""
"passed","Wed Dec 28 09:40:08 GMT 2022","Wed Dec 28 09:40:08 GMT 2022","180","tests","test_user","","","","test_get_login_negative[empty-very long name]",""
"passed","Wed Dec 28 09:40:12 GMT 2022","Wed Dec 28 09:40:12 GMT 2022","180","tests","test_user","","","","test_get_login_negative[kirill-int]",""
"passed","Wed Dec 28 09:40:15 GMT 2022","Wed Dec 28 09:40:15 GMT 2022","179","tests","test_user","","","","test_get_login_negative[very long pass-very long name]",""
"passed","Wed Dec 28 09:40:10 GMT 2022","Wed Dec 28 09:40:10 GMT 2022","181","tests","test_user","","","","test_get_login_negative[@-long name]",""
"passed","Wed Dec 28 09:40:13 GMT 2022","Wed Dec 28 09:40:14 GMT 2022","176","tests","test_user","","","","test_get_login_negative[long pass-very long name]",""
"passed","Wed Dec 28 09:40:14 GMT 2022","Wed Dec 28 09:40:14 GMT 2022","177","tests","test_user","","","","test_get_login_negative[very long pass-one simbol]",""
"passed","Wed Dec 28 09:40:06 GMT 2022","Wed Dec 28 09:40:07 GMT 2022","164","tests","test_user","","","","test_get_login_positive[lower-random]",""
"skipped","Wed Dec 28 09:40:00 GMT 2022","Wed Dec 28 09:40:00 GMT 2022","164","tests","test_user","","","","test_post_new_user_negative[empty-empty]","Creates new user, verifies if the user is created"
"skipped","Wed Dec 28 09:40:05 GMT 2022","Wed Dec 28 09:40:05 GMT 2022","158","tests","test_user","","","","test_post_new_user_negative[very_long_name-simbols]","Creates new user, verifies if the user is created"
"passed","Wed Dec 28 09:40:09 GMT 2022","Wed Dec 28 09:40:09 GMT 2022","164","tests","test_user","","","","test_get_login_negative[backspace-long name]",""
"skipped","Wed Dec 28 09:40:03 GMT 2022","Wed Dec 28 09:40:03 GMT 2022","182","tests","test_user","","","","test_post_new_user_negative[whitespace_integer-empty]","Creates new user, verifies if the user is created"
"passed","Wed Dec 28 09:39:51 GMT 2022","Wed Dec 28 09:39:51 GMT 2022","577","tests","test_pet","TestPets","","","test_post_add_new_pet[pending]",""
